Date,gross_pnl,costs,net_pnl,equity,daily_pnl
2023-07-21,0.0,0.0,0.0,0.0,0.0
2023-07-24,0.0,0.0,0.0,0.0,0.0
2023-07-25,0.0,0.0,0.0,0.0,0.0
2023-07-26,0.0,0.0,0.0,0.0,0.0
2023-07-27,0.0,0.0,0.0,0.0,0.0
2023-07-28,0.0,0.0,0.0,0.0,0.0
2023-07-31,0.0,0.0,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0,0.0,0.0
2023-08-02,0.0,0.0,0.0,0.0,0.0
2023-08-03,0.0,0.0,0.0,0.0,0.0
2023-08-04,0.0,0.0,0.0,0.0,0.0
2023-08-07,0.0,0.0,0.0,0.0,0.0
2023-08-08,0.0,0.0,0.0,0.0,0.0
2023-08-09,0.0,0.0,0.0,0.0,0.0
2023-08-10,0.0,0.0,0.0,0.0,0.0
2023-08-11,0.0,0.0,0.0,0.0,0.0
2023-08-14,0.0,0.0,0.0,0.0,0.0
2023-08-15,0.0,0.0,0.0,0.0,0.0
2023-08-16,0.0,0.0,0.0,0.0,0.0
2023-08-17,0.0,0.0,0.0,0.0,0.0
2023-08-18,0.0,0.0,0.0,0.0,0.0
2023-08-21,0.0,0.0,0.0,0.0,0.0
2023-08-22,0.0,0.0,0.0,0.0,0.0
2023-08-23,0.0,0.0,0.0,0.0,0.0
2023-08-24,0.0,0.0,0.0,0.0,0.0
2023-08-25,0.0,0.0,0.0,0.0,0.0
2023-08-28,0.0,0.0,0.0,0.0,0.0
2023-08-29,0.0,0.0,0.0,0.0,0.0
2023-08-30,0.0,0.0,0.0,0.0,0.0
2023-08-31,0.0,0.0,0.0,0.0,0.0
2023-09-01,3.248406588009223,0.0,3.248406588009223,3.248406588009223,0.0
2023-09-05,9.178932334341416,0.0,9.178932334341416,12.42733892235064,3.248406588009223
2023-09-06,10.226109251958281,0.0,10.226109251958281,22.65344817430892,12.42733892235064
2023-09-07,4.8556115777724855,0.0,4.8556115777724855,27.509059752081406,22.65344817430892
2023-09-08,2.570654874775496,0.0,2.570654874775496,30.0797146268569,27.509059752081406
2023-09-11,6.6982353270892645,0.0,6.6982353270892645,36.77794995394616,30.0797146268569
2023-09-12,7.057449524487009,0.0,7.057449524487009,43.835399478433175,36.77794995394616
2023-09-13,2.2171205115977877,0.0,2.2171205115977877,46.05251999003096,43.835399478433175
2023-09-14,8.226289421169442,0.0,8.226289421169442,54.2788094112004,46.05251999003096
2023-09-15,6.337992284964583,0.0,6.337992284964583,60.616801696164984,54.2788094112004
2023-09-18,0.8996980609719674,0.0,0.8996980609719674,61.51649975713695,60.616801696164984
2023-09-19,16.44629137983633,0.0,16.44629137983633,77.96279113697328,61.51649975713695
2023-09-20,26.424586027032014,0.0,26.424586027032014,104.3873771640053,77.96279113697328
2023-09-21,1.295962815600031,0.0,1.295962815600031,105.68333997960534,104.3873771640053
2023-09-22,3.7362669206280814,0.0,3.7362669206280814,109.41960690023342,105.68333997960534
2023-09-25,5.169752195837109,0.0,5.169752195837109,114.58935909607052,109.41960690023342
2023-09-26,12.223887021597644,0.0,12.223887021597644,126.81324611766817,114.58935909607052
2023-09-27,4.688024001143607,0.0,4.688024001143607,131.5012701188118,126.81324611766817
2023-09-28,0.05106262155014718,0.0,0.05106262155014718,131.55233274036195,131.5012701188118
2023-09-29,5.912445539637318,0.0,5.912445539637318,137.46477827999928,131.55233274036195
2023-10-02,3.507066109294028,0.0,3.507066109294028,140.9718443892933,137.46477827999928
2023-10-03,-0.8935975069219995,0.0,-0.8935975069219995,140.0782468823713,140.9718443892933
2023-10-04,13.162114342260175,0.0,13.162114342260175,153.24036122463147,140.0782468823713
2023-10-05,4.290197722531922,0.0,4.290197722531922,157.5305589471634,153.24036122463147
2023-10-06,0.22297348101419484,0.0,0.22297348101419484,157.7535324281776,157.5305589471634
2023-10-09,-0.5953335265299289,0.0,-0.5953335265299289,157.15819890164767,157.7535324281776
2023-10-10,21.265210022765512,0.0,21.265210022765512,178.42340892441317,157.15819890164767
2023-10-11,10.472992906519044,0.0,10.472992906519044,188.8964018309322,178.42340892441317
2023-10-12,10.623687524975928,0.0,10.623687524975928,199.52008935590814,188.8964018309322
2023-10-13,4.20946930214358,0.0,4.20946930214358,203.72955865805173,199.52008935590814
2023-10-16,13.844705514303422,0.0,13.844705514303422,217.57426417235516,203.72955865805173
2023-10-17,-4.396970318076292,0.0,-4.396970318076292,213.17729385427887,217.57426417235516
2023-10-18,4.338077890850724,0.0,4.338077890850724,217.51537174512958,213.17729385427887
2023-10-19,4.662582061960397,0.0,4.662582061960397,222.17795380708998,217.51537174512958
2023-10-20,5.417482792800588,0.0,5.417482792800588,227.59543659989058,222.17795380708998
2023-10-23,12.46720298314345,0.0,12.46720298314345,240.062639583034,227.59543659989058
2023-10-24,7.647154981870835,0.0,7.647154981870835,247.70979456490485,240.062639583034
2023-10-25,2.9286129992607224,0.0,2.9286129992607224,250.6384075641656,247.70979456490485
2023-10-26,7.8038682084351105,0.0,7.8038682084351105,258.4422757726007,250.6384075641656
2023-10-27,11.27747692771289,0.0,11.27747692771289,269.71975270031356,258.4422757726007
2023-10-30,-1.1507423491028341,0.0,-1.1507423491028341,268.56901035121075,269.71975270031356
2023-10-31,16.426124742804554,0.0,16.426124742804554,284.9951350940153,268.56901035121075
2023-11-01,29.201689374791243,0.0,29.201689374791243,314.19682446880654,284.9951350940153
2023-11-02,23.33488699180877,0.0,23.33488699180877,337.5317114606153,314.19682446880654
2023-11-03,9.692232549758131,0.0,9.692232549758131,347.22394401037343,337.5317114606153
2023-11-06,0.13991744908841786,0.0,0.13991744908841786,347.3638614594619,347.22394401037343
2023-11-07,7.265448101343541,0.0,7.265448101343541,354.62930956080544,347.3638614594619
2023-11-08,44.662487570147064,0.0,44.662487570147064,399.2917971309525,354.62930956080544
2023-11-09,28.060653852021993,0.0,28.060653852021993,427.35245098297446,399.2917971309525
2023-11-10,0.15527352594252647,0.0,0.15527352594252647,427.50772450891697,427.35245098297446
2023-11-13,10.547924815951752,0.0,10.547924815951752,438.05564932486874,427.50772450891697
2023-11-14,1.8693170794187979,0.0,1.8693170794187979,439.92496640428755,438.05564932486874
2023-11-15,1.976382952292337,0.0,1.976382952292337,441.9013493565799,439.92496640428755
2023-11-16,2.905639379209834,0.0,2.905639379209834,444.80698873578973,441.9013493565799
2023-11-17,0.23228786777425217,0.0,0.23228786777425217,445.03927660356396,444.80698873578973
2023-11-20,0.7277515935100889,0.0,0.7277515935100889,445.76702819707407,445.03927660356396
2023-11-21,3.320840792887158,0.0,3.320840792887158,449.08786898996124,445.76702819707407
2023-11-22,3.8023416269371513,0.0,3.8023416269371513,452.8902106168984,449.08786898996124
2023-11-23,28.473783770644406,0.0,28.473783770644406,481.3639943875428,452.8902106168984
2023-11-24,15.397051713320295,0.0,15.397051713320295,496.7610461008631,481.3639943875428
2023-11-27,3.14200310349229,0.0,3.14200310349229,499.9030492043554,496.7610461008631
2023-11-28,1.5707102201097038,0.0,1.5707102201097038,501.47375942446513,499.9030492043554
2023-11-29,1.815759076926654,0.0,1.815759076926654,503.2895185013918,501.47375942446513
2023-11-30,5.749530302256905,0.0,5.749530302256905,509.0390488036487,503.2895185013918
2023-12-01,3.8766004768804647,0.0,3.8766004768804647,512.9156492805291,509.0390488036487
2023-12-04,-1.5441961463728342,0.0,-1.5441961463728342,511.3714531341563,512.9156492805291
2023-12-05,0.8292874357582716,0.0,0.8292874357582716,512.2007405699146,511.3714531341563
2023-12-06,0.42575689318997506,0.0,0.42575689318997506,512.6264974631046,512.2007405699146
2023-12-07,4.2632777851971735,0.0,4.2632777851971735,516.8897752483017,512.6264974631046
2023-12-08,0.7480044944258326,0.0,0.7480044944258326,517.6377797427275,516.8897752483017
2023-12-11,0.8481238846609412,0.0,0.8481238846609412,518.4859036273884,517.6377797427275
2023-12-12,13.693670926416264,0.0,13.693670926416264,532.1795745538047,518.4859036273884
2023-12-13,8.071498596052116,0.0,8.071498596052116,540.2510731498569,532.1795745538047
2023-12-14,-0.0014737346332903134,0.0,-0.0014737346332903134,540.2495994152237,540.2510731498569
2023-12-15,0.8986830145255946,0.0,0.8986830145255946,541.1482824297492,540.2495994152237
2023-12-18,1.019766029253716,0.0,1.019766029253716,542.1680484590029,541.1482824297492
2023-12-19,3.0414543847672415,0.0,3.0414543847672415,545.2095028437701,542.1680484590029
2023-12-20,0.3975680149137295,0.0,0.3975680149137295,545.6070708586839,545.2095028437701
2023-12-21,1.0412177280598418,0.0,1.0412177280598418,546.6482885867437,545.6070708586839
2023-12-22,1.3161980398745072,0.0,1.3161980398745072,547.9644866266182,546.6482885867437
2023-12-26,2.130266219819346,0.0,2.130266219819346,550.0947528464375,547.9644866266182
2023-12-27,1.7773060579640882,0.0,1.7773060579640882,551.8720589044016,550.0947528464375
2023-12-28,4.418000197865962,0.0,4.418000197865962,556.2900591022675,551.8720589044016
2023-12-29,4.42107322115547,0.0,4.42107322115547,560.7111323234229,556.2900591022675
2024-01-02,3.630435725819461,0.0,3.630435725819461,564.3415680492424,560.7111323234229
2024-01-03,0.43007829719667656,0.0,0.43007829719667656,564.7716463464391,564.3415680492424
2024-01-04,0.44934485784542383,0.0,0.44934485784542383,565.2209912042845,564.7716463464391
2024-01-05,2.2849585749623875,0.0,2.2849585749623875,567.5059497792469,565.2209912042845
2024-01-08,3.2225587784976857,0.0,3.2225587784976857,570.7285085577446,567.5059497792469
2024-01-09,-0.36131881521921594,0.0,-0.36131881521921594,570.3671897425254,570.7285085577446
2024-01-10,-0.13819492133280886,0.0,-0.13819492133280886,570.2289948211926,570.3671897425254
2024-01-11,-0.8406926146955191,0.0,-0.8406926146955191,569.3883022064971,570.2289948211926
2024-01-12,1.148127605497516,0.0,1.148127605497516,570.5364298119946,569.3883022064971
2024-01-16,9.270852551424454,0.0,9.270852551424454,579.8072823634191,570.5364298119946
2024-01-17,4.86855398562509,0.0,4.86855398562509,584.6758363490442,579.8072823634191
2024-01-18,4.696606412170685,0.0,4.696606412170685,589.3724427612149,584.6758363490442
2024-01-19,2.7599206020063387,0.0,2.7599206020063387,592.1323633632212,589.3724427612149
2024-01-22,0.61610693194813,0.0,0.61610693194813,592.7484702951693,592.1323633632212
2024-01-23,1.8705471961106497,0.0,1.8705471961106497,594.61901749128,592.7484702951693
2024-01-24,3.0114363782809432,0.0,3.0114363782809432,597.6304538695609,594.61901749128
2024-01-25,4.2005527981515955,0.0,4.2005527981515955,601.8310066677126,597.6304538695609
2024-01-26,2.673440432655329,0.0,2.673440432655329,604.5044471003679,601.8310066677126
2024-01-29,8.005987713072097,0.0,8.005987713072097,612.5104348134399,604.5044471003679
2024-01-30,11.037259804548953,0.0,11.037259804548953,623.5476946179889,612.5104348134399
2024-01-31,0.8718307482891182,0.0,0.8718307482891182,624.419525366278,623.5476946179889
2024-02-01,1.0094424600387382,0.0,1.0094424600387382,625.4289678263167,624.419525366278
2024-02-02,0.9622085786250967,0.0,0.9622085786250967,626.3911764049418,625.4289678263167
2024-02-05,6.787338336090269,0.0,6.787338336090269,633.178514741032,626.3911764049418
2024-02-06,14.65070527525723,0.0,14.65070527525723,647.8292200162892,633.178514741032
2024-02-07,16.482679423345616,0.0,16.482679423345616,664.3118994396349,647.8292200162892
2024-02-08,1.3616615337026023,0.0,1.3616615337026023,665.6735609733375,664.3118994396349
2024-02-09,2.626887661781727,0.0,2.626887661781727,668.3004486351193,665.6735609733375
2024-02-12,28.99002894273933,0.0,28.99002894273933,697.2904775778586,668.3004486351193
2024-02-13,13.461283226422859,0.0,13.461283226422859,710.7517608042815,697.2904775778586
2024-02-14,0.6205828524085509,0.0,0.6205828524085509,711.3723436566901,710.7517608042815
2024-02-15,2.537908641712888,0.0,2.537908641712888,713.910252298403,711.3723436566901
2024-02-16,-0.03430415787054092,0.0,-0.03430415787054092,713.8759481405324,713.910252298403
2024-02-19,3.9202936306888345,0.0,3.9202936306888345,717.7962417712213,713.8759481405324
2024-02-20,1.4643529489292542,0.0,1.4643529489292542,719.2605947201505,717.7962417712213
2024-02-21,17.603044872199874,0.0,17.603044872199874,736.8636395923504,719.2605947201505
2024-02-22,8.834791304854626,0.0,8.834791304854626,745.6984308972051,736.8636395923504
2024-02-23,12.251260632007305,0.0,12.251260632007305,757.9496915292124,745.6984308972051
2024-02-26,9.961961670634356,0.0,9.961961670634356,767.9116531998467,757.9496915292124
2024-02-27,1.4211215022192292,0.0,1.4211215022192292,769.3327747020659,767.9116531998467
2024-02-28,3.4440650731763904,0.0,3.4440650731763904,772.7768397752423,769.3327747020659
2024-02-29,2.98183797998823,0.0,2.98183797998823,775.7586777552305,772.7768397752423
2024-03-01,1.1700635892106865,0.0,1.1700635892106865,776.9287413444412,775.7586777552305
2024-03-04,0.85359745519545,0.0,0.85359745519545,777.7823387996366,776.9287413444412
2024-03-05,2.091661283048513,0.0,2.091661283048513,779.8740000826851,777.7823387996366
2024-03-06,1.5722340951854046,0.0,1.5722340951854046,781.4462341778706,779.8740000826851
2024-03-07,3.0710606437811743,0.0,3.0710606437811743,784.5172948216517,781.4462341778706
2024-03-08,4.053896019766778,0.0,4.053896019766778,788.5711908414185,784.5172948216517
2024-03-11,0.6765578584928947,0.0,0.6765578584928947,789.2477486999113,788.5711908414185
2024-03-12,-0.0978757448223196,0.0,-0.0978757448223196,789.149872955089,789.2477486999113
2024-03-13,2.7985171685569217,0.0,2.7985171685569217,791.9483901236459,789.149872955089
2024-03-14,0.9255397755980606,0.0,0.9255397755980606,792.873929899244,791.9483901236459
2024-03-15,0.45538467443012687,0.0,0.45538467443012687,793.3293145736741,792.873929899244
2024-03-18,-0.46336644226594825,0.0,-0.46336644226594825,792.8659481314081,793.3293145736741
2024-03-19,5.912748226372343,0.0,5.912748226372343,798.7786963577804,792.8659481314081
2024-03-20,4.5093624405565915,0.0,4.5093624405565915,803.288058798337,798.7786963577804
2024-03-21,3.4727366877731805,0.0,3.4727366877731805,806.7607954861102,803.288058798337
2024-03-22,3.1012843795392326,0.0,3.1012843795392326,809.8620798656494,806.7607954861102
2024-03-25,0.26479236007199,0.0,0.26479236007199,810.1268722257214,809.8620798656494
2024-03-26,0.6859673736732282,0.0,0.6859673736732282,810.8128395993946,810.1268722257214
2024-03-27,4.629055455280863,0.0,4.629055455280863,815.4418950546755,810.8128395993946
2024-03-28,-0.12568865798381323,0.0,-0.12568865798381323,815.3162063966917,815.4418950546755
2024-03-29,4.446021235014574,0.0,4.446021235014574,819.7622276317062,815.3162063966917
2024-04-01,-1.0685295738931386,0.0,-1.0685295738931386,818.6936980578131,819.7622276317062
2024-04-02,2.7674112855305215,0.0,2.7674112855305215,821.4611093433437,818.6936980578131
2024-04-03,1.2859727776029009,0.0,1.2859727776029009,822.7470821209465,821.4611093433437
2024-04-04,2.536030185065063,0.0,2.536030185065063,825.2831123060116,822.7470821209465
2024-04-05,2.7288356562571874,0.0,2.7288356562571874,828.0119479622688,825.2831123060116
2024-04-08,4.298496444543022,0.0,4.298496444543022,832.3104444068118,828.0119479622688
2024-04-09,42.01099498109585,0.0,42.01099498109585,874.3214393879077,832.3104444068118
2024-04-10,11.547947705324578,0.0,11.547947705324578,885.8693870932323,874.3214393879077
2024-04-11,7.183787282141685,0.0,7.183787282141685,893.0531743753739,885.8693870932323
2024-04-12,4.14417855401818,0.0,4.14417855401818,897.1973529293921,893.0531743753739
2024-04-15,7.039460276716268,0.0,7.039460276716268,904.2368132061083,897.1973529293921
2024-04-16,16.226372163219946,0.0,16.226372163219946,920.4631853693282,904.2368132061083
2024-04-17,7.750359221447998,0.0,7.750359221447998,928.2135445907762,920.4631853693282
2024-04-18,1.7078692040890122,0.0,1.7078692040890122,929.9214137948652,928.2135445907762
2024-04-19,1.3833371892231185,0.0,1.3833371892231185,931.3047509840883,929.9214137948652
2024-04-22,-0.03908799578310297,0.0,-0.03908799578310297,931.2656629883052,931.3047509840883
2024-04-23,0.5763189613861085,0.0,0.5763189613861085,931.8419819496913,931.2656629883052
2024-04-24,3.9770760815217248,0.0,3.9770760815217248,935.8190580312131,931.8419819496913
2024-04-25,1.6347665133951148,0.0,1.6347665133951148,937.4538245446082,935.8190580312131
2024-04-26,2.6850130779427923,0.0,2.6850130779427923,940.138837622551,937.4538245446082
2024-04-29,3.0745003497877263,0.0,3.0745003497877263,943.2133379723388,940.138837622551
2024-04-30,-0.5398157686749206,0.0,-0.5398157686749206,942.6735222036639,943.2133379723388
2024-05-01,2.155658301110544,0.0,2.155658301110544,944.8291805047744,942.6735222036639
2024-05-02,-1.237628510353872,0.0,-1.237628510353872,943.5915519944206,944.8291805047744
2024-05-03,0.6369696477596019,0.0,0.6369696477596019,944.2285216421802,943.5915519944206
2024-05-06,1.0858039526833747,0.0,1.0858039526833747,945.3143255948636,944.2285216421802
2024-05-07,2.1561289368976486,0.0,2.1561289368976486,947.4704545317612,945.3143255948636
2024-05-08,0.8677340672992466,0.0,0.8677340672992466,948.3381885990605,947.4704545317612
2024-05-09,1.123924560832255,0.0,1.123924560832255,949.4621131598927,948.3381885990605
2024-05-10,1.1178427976220349,0.0,1.1178427976220349,950.5799559575148,949.4621131598927
2024-05-13,-1.463459323961548,0.0,-1.463459323961548,949.1164966335533,950.5799559575148
2024-05-14,7.579366433375339,0.0,7.579366433375339,956.6958630669286,949.1164966335533
2024-05-15,4.514882375809525,0.0,4.514882375809525,961.2107454427381,956.6958630669286
2024-05-16,1.7806014338206295,0.0,1.7806014338206295,962.9913468765587,961.2107454427381
2024-05-17,0.8126914488650068,0.0,0.8126914488650068,963.8040383254238,962.9913468765587
2024-05-20,2.419998390185502,0.0,2.419998390185502,966.2240367156093,963.8040383254238
2024-05-21,6.284918776147906,0.0,6.284918776147906,972.5089554917572,966.2240367156093
2024-05-22,-1.3662593454400271,0.0,-1.3662593454400271,971.1426961463172,972.5089554917572
2024-05-23,14.143302876281469,0.0,14.143302876281469,985.2859990225987,971.1426961463172
2024-05-24,18.364057492266905,0.0,18.364057492266905,1003.6500565148656,985.2859990225987
2024-05-28,2.9179877177727382,0.0,2.9179877177727382,1006.5680442326383,1003.6500565148656
2024-05-29,1.8613765454721631,0.0,1.8613765454721631,1008.4294207781104,1006.5680442326383
2024-05-30,-1.1094435129952789,0.0,-1.1094435129952789,1007.3199772651151,1008.4294207781104
2024-05-31,0.5427179446732096,0.0,0.5427179446732096,1007.8626952097883,1007.3199772651151
2024-06-03,1.0109925808989981,0.0,1.0109925808989981,1008.8736877906873,1007.8626952097883
2024-06-04,2.1254914331623507,0.0,2.1254914331623507,1010.9991792238496,1008.8736877906873
2024-06-05,-0.3123750864882391,0.0,-0.3123750864882391,1010.6868041373614,1010.9991792238496
2024-06-06,13.227157122084012,0.0,13.227157122084012,1023.9139612594454,1010.6868041373614
2024-06-07,3.4943132210655525,0.0,3.4943132210655525,1027.408274480511,1023.9139612594454
2024-06-10,0.007703428764878839,0.0,0.007703428764878839,1027.4159779092759,1027.408274480511
2024-06-11,7.063759288562555,0.0,7.063759288562555,1034.4797371978384,1027.4159779092759
2024-06-12,1.4027895586096577,0.0,1.4027895586096577,1035.882526756448,1034.4797371978384
2024-06-13,5.446391730190665,0.0,5.446391730190665,1041.3289184866387,1035.882526756448
2024-06-14,-0.22684433882502297,0.0,-0.22684433882502297,1041.1020741478137,1041.3289184866387
2024-06-17,1.5784611860825306,0.0,1.5784611860825306,1042.6805353338962,1041.1020741478137
2024-06-18,2.3335116642898788,0.0,2.3335116642898788,1045.0140469981861,1042.6805353338962
2024-06-19,2.989787316014812,0.0,2.989787316014812,1048.003834314201,1045.0140469981861
2024-06-20,1.7327360143288137,0.0,1.7327360143288137,1049.7365703285298,1048.003834314201
2024-06-21,1.9237511989401765,0.0,1.9237511989401765,1051.66032152747,1049.7365703285298
2024-06-24,0.416417884311687,0.0,0.416417884311687,1052.0767394117815,1051.66032152747
2024-06-25,2.86479499905188,0.0,2.86479499905188,1054.9415344108334,1052.0767394117815
2024-06-26,0.765031184734141,0.0,0.765031184734141,1055.7065655955676,1054.9415344108334
2024-06-27,3.98802980398699,0.0,3.98802980398699,1059.6945953995546,1055.7065655955676
2024-06-28,7.676584517018643,0.0,7.676584517018643,1067.3711799165733,1059.6945953995546
2024-07-01,13.41072261822665,0.0,13.41072261822665,1080.7819025347999,1067.3711799165733
2024-07-02,86.83658206969761,0.0,86.83658206969761,1167.6184846044976,1080.7819025347999
2024-07-03,86.58611976878466,0.0,86.58611976878466,1254.204604373282,1167.6184846044976
2024-07-04,35.8080956566099,0.0,35.8080956566099,1290.012700029892,1254.204604373282
2024-07-05,5.971544297295829,0.0,5.971544297295829,1295.9842443271878,1290.012700029892
2024-07-08,3.8109098469851457,0.0,3.8109098469851457,1299.795154174173,1295.9842443271878
2024-07-09,0.20503749675686245,0.0,0.20503749675686245,1300.0001916709298,1299.795154174173
2024-07-10,1.5467763169197442,0.0,1.5467763169197442,1301.5469679878495,1300.0001916709298
2024-07-11,-3.141354677292918,0.0,-3.141354677292918,1298.4056133105566,1301.5469679878495
2024-07-12,9.166571444286916,0.0,9.166571444286916,1307.5721847548436,1298.4056133105566
2024-07-15,8.270792383974182,0.0,8.270792383974182,1315.8429771388178,1307.5721847548436
2024-07-16,0.7107873710994231,0.0,0.7107873710994231,1316.5537645099173,1315.8429771388178
2024-07-17,0.226910493981335,0.0,0.226910493981335,1316.7806750038985,1316.5537645099173
2024-07-18,4.9585951855157155,0.0,4.9585951855157155,1321.7392701894141,1316.7806750038985
2024-07-19,1.5980822296357005,0.0,1.5980822296357005,1323.33735241905,1321.7392701894141
2024-07-22,-2.035246724150323,0.0,-2.035246724150323,1321.3021056948996,1323.33735241905
2024-07-23,6.183873670975399,0.0,6.183873670975399,1327.485979365875,1321.3021056948996
2024-07-24,13.17809825430221,0.0,13.17809825430221,1340.6640776201773,1327.485979365875
2024-07-25,7.042179636287415,0.0,7.042179636287415,1347.7062572564646,1340.6640776201773
2024-07-26,7.9414352888122535,0.0,7.9414352888122535,1355.6476925452769,1347.7062572564646
2024-07-29,-0.4187283278532953,0.0,-0.4187283278532953,1355.2289642174235,1355.6476925452769
2024-07-30,4.775261666378677,0.0,4.775261666378677,1360.004225883802,1355.2289642174235
2024-07-31,-2.684098522734799,0.0,-2.684098522734799,1357.3201273610673,1360.004225883802
2024-08-01,8.451529714263147,0.0,8.451529714263147,1365.7716570753305,1357.3201273610673
2024-08-02,25.917661342368177,0.0,25.917661342368177,1391.6893184176986,1365.7716570753305
2024-08-05,4.275190907468056,0.0,4.275190907468056,1395.9645093251665,1391.6893184176986
2024-08-06,2.4990957443109103,0.0,2.4990957443109103,1398.4636050694774,1395.9645093251665
2024-08-07,4.6011907178445,0.0,4.6011907178445,1403.0647957873218,1398.4636050694774
2024-08-08,3.808742229095018,0.0,3.808742229095018,1406.873538016417,1403.0647957873218
2024-08-09,1.8385144828117579,0.0,1.8385144828117579,1408.7120524992285,1406.873538016417
2024-08-12,5.424381761082483,0.0,5.424381761082483,1414.136434260311,1408.7120524992285
2024-08-13,4.999415544397555,0.0,4.999415544397555,1419.1358498047086,1414.136434260311
2024-08-14,4.407327512687294,0.0,4.407327512687294,1423.543177317396,1419.1358498047086
2024-08-15,0.28742269333177484,0.0,0.28742269333177484,1423.8306000107277,1423.543177317396
2024-08-16,3.704905013985841,0.0,3.704905013985841,1427.5355050247135,1423.8306000107277
2024-08-19,0.5730952009529606,0.0,0.5730952009529606,1428.1086002256666,1427.5355050247135
2024-08-20,5.321969903604644,0.0,5.321969903604644,1433.4305701292712,1428.1086002256666
2024-08-21,2.540003875130594,0.0,2.540003875130594,1435.970574004402,1433.4305701292712
2024-08-22,3.9508948759437423,0.0,3.9508948759437423,1439.9214688803456,1435.970574004402
2024-08-23,3.1995632062201214,0.0,3.1995632062201214,1443.1210320865657,1439.9214688803456
2024-08-26,2.38279674397708,0.0,2.38279674397708,1445.5038288305427,1443.1210320865657
2024-08-27,1.2345834348631586,0.0,1.2345834348631586,1446.738412265406,1445.5038288305427
2024-08-28,0.22651240860626304,0.0,0.22651240860626304,1446.9649246740123,1446.738412265406
2024-08-29,1.4525002524291237,0.0,1.4525002524291237,1448.4174249264415,1446.9649246740123
2024-08-30,2.9152921276785975,0.0,2.9152921276785975,1451.3327170541202,1448.4174249264415
2024-09-03,2.922229588153936,0.0,2.922229588153936,1454.254946642274,1451.3327170541202
